date,halving_era,open,high,low,close,daily_change,daily_pct_change,daily_range,ma_7,ma_30,ma_200,volatility_30d,macd,macd_signal,rsi_14,is_interpolated,move_class,rsi_zone,range_band,trend,close_minmax,close_zscore,pct_zscore,range_pct
2011-04-15,Genesis Era (50 BTC/block),1.0,1.09,0.911,0.9899,-0.0100999999999999,-1.0099999999999998,0.179,0.8584714285714286,0.80452,0.47398675,4.803379847774367,0.0250672137088403,-0.0066773358815553,69.2298120585146,False,Fall,Neutral,High,Above 200-MA,2.4757869791020886e-06,-0.6978312325490523,-0.20074767011759304,17.9
2011-04-16,Genesis Era (50 BTC/block),0.9899,1.1,0.9541,1.05,0.0601,6.071320335387417,0.1459000000000001,0.9041857142857144,0.8120066666666668,0.4789272499999999,4.823194557842835,0.0389983209900597,0.0024577954927676,73.04627687380984,False,Large Rise,Overbought,High,Above 200-MA,2.955925079921823e-06,-0.6978292582787079,0.8520112035256636,14.738862511364795
2011-04-17,Genesis Era (50 BTC/block),1.05,1.14,1.03,1.11,0.06,5.714285714285719,0.1099999999999998,0.9574857142857144,0.82179,0.4841677,4.885271518650636,0.054254905657795,0.0128172175257731,76.21765000186882,False,Large Rise,Overbought,High,Above 200-MA,3.435264282071308e-06,-0.6978272872933389,0.7989319262495979,10.476190476190457
2011-04-18,Genesis Era (50 BTC/block),1.11,1.2,1.11,1.16,0.0499999999999998,4.504504504504489,0.0899999999999998,1.0132,0.8349566666666667,0.4896582,4.712303077089153,0.0695783847489517,0.0241694509704088,78.48904047313002,False,Rise,Overbought,High,Above 200-MA,3.834713617195877e-06,-0.6978256448055314,0.6190773449790014,8.10810810810809
2011-04-19,Genesis Era (50 BTC/block),1.16,1.2,1.14,1.2,0.04,3.448275862068969,0.06,1.0617714285714286,0.8502533333333333,0.49534835,4.641915487138401,0.0839819266608385,0.0361319461084948,80.12446508564682,False,Rise,Overbought,Medium,Above 200-MA,4.154273085295534e-06,-0.6978243308152854,0.4620509680809805,5.172413793103448
2011-04-20,Genesis Era (50 BTC/block),1.2,1.2,1.13,1.14,-0.06,-5.000000000000004,0.07,1.0928428571428572,0.8629533333333334,0.50074135,4.798627694874334,0.0895233691654697,0.0468102307198897,71.36042928988954,False,Large Fall,Overbought,Medium,Above 200-MA,3.6749338831460488e-06,-0.6978263018006544,-0.7939291259607131,5.833333333333334
2011-04-21,Genesis Era (50 BTC/block),1.14,1.21,1.14,1.21,0.07,6.140350877192988,0.07,1.1228428571428573,0.87632,0.5064858,4.782870986649207,0.0984287914221984,0.0571339428603515,74.8207283574986,False,Large Rise,Overbought,Medium,Above 200-MA,4.234162952320448e-06,-0.697824002317724,0.86227376926147,6.140350877192984
2011-04-22,Genesis Era (50 BTC/block),1.21,1.41,1.19,1.41,0.1999999999999999,16.52892561983471,0.2199999999999999,1.1828571428571428,0.8949966666666666,0.5132293,5.487496798743347,0.1202386944276443,0.06975489317381,81.64456305798015,False,Large Rise,Overbought,High,Above 200-MA,5.831960292818731e-06,-0.6978174323664942,2.406712338177579,18.181818181818173
2011-04-23,Genesis Era (50 BTC/block),1.41,1.95,1.32,1.7,0.29,20.56737588652483,0.6299999999999999,1.2757142857142856,0.9227666666666666,0.5214223,6.4655220182699855,0.1590898868743311,0.0876218919139143,87.10263283997614,False,Large Rise,Overbought,High,Above 200-MA,8.148766436541241e-06,-0.6978079059372109,3.007096751346822,44.68085106382978
2011-04-24,Genesis Era (50 BTC/block),1.7,1.95,1.6,1.63,-0.07,-4.117647058823533,0.3499999999999998,1.35,0.94764,0.52925825,6.576096019016248,0.1821318195676118,0.1065238774446538,80.85299041852663,False,Fall,Overbought,High,Above 200-MA,7.589537367366841e-06,-0.6978102054201413,-0.6627523334257464,20.588235294117638
2011-04-25,Genesis Era (50 BTC/block),1.63,1.7,1.52,1.56,-0.0699999999999998,-4.294478527607352,0.1799999999999999,1.407142857142857,0.9711333333333332,0.53672325,6.6093618706975805,0.1925249939618618,0.1237241007480954,75.05362786617357,False,Fall,Overbought,High,Above 200-MA,7.030308298192444e-06,-0.6978125049030718,-0.6890413429726292,11.042944785276068
2011-04-26,Genesis Era (50 BTC/block),1.56,1.79,1.53,1.79,0.2299999999999999,14.74358974358974,0.26,1.491428571428571,1.0034666666666667,0.545239,6.876850993129182,0.2168213557355691,0.1423435517455901,80.1034532277848,False,Large Rise,Overbought,High,Above 200-MA,8.867775239765468e-06,-0.6978049494591575,2.141291753155037,16.666666666666664
2011-04-27,Genesis Era (50 BTC/block),1.79,1.95,1.72,1.9,0.1099999999999998,6.145251396648037,0.2299999999999999,1.6,1.040166666666667,0.55427,6.8239301114445725,0.2421609969459033,0.1623070407856528,81.98201200611112,False,Large Rise,Overbought,High,Above 200-MA,9.746563777039521e-06,-0.697801335985981,0.8630023149418543,12.84916201117318
2011-04-28,Genesis Era (50 BTC/block),1.9,2.65,1.66,2.21,0.31,16.315789473684212,0.99,1.7428571428571429,1.0874166666666667,0.5648375,7.188210359561023,0.2839836674446447,0.1866423661174512,85.99511510320565,False,Large Rise,Overbought,High,Above 200-MA,1.222314965481186e-05,-0.6977911525615749,2.375026020015588,52.10526315789474
2011-04-29,Genesis Era (50 BTC/block),2.21,2.95,2.21,2.88,0.6699999999999999,30.316742081447963,0.7400000000000002,1.9528571428571428,1.1570933333333333,0.5787625,8.626620933898929,0.3669617293175089,0.2227062387574627,90.77660051620464,False,Large Rise,Overbought,High,Above 200-MA,1.7575770745481107e-05,-0.697769143224955,4.456506082938851,33.48416289592761
2011-04-30,Genesis Era (50 BTC/block),2.88,4.15,2.75,3.5,0.6200000000000001,21.527777777777786,1.4000000000000004,2.21,1.2476066666666668,0.595788,9.087042796717077,0.4772498207641404,0.2736149551587983,93.11809659209833,False,Large Rise,Overbought,High,Above 200-MA,2.2528942501025784e-05,-0.6977487763761425,3.1498768496044445,48.61111111111113
2011-05-01,Genesis Era (50 BTC/block),3.5,3.87,2.5,3.03,-0.4700000000000002,-13.428571428571434,1.37,2.41,1.322803333333333,0.610413,9.6503745460653,0.5207262477292889,0.3230372136728964,77.13244433593214,False,Large Fall,Overbought,High,Above 200-MA,1.877411875085482e-05,-0.6977642157615326,-2.0469798203661567,39.142857142857146
2011-05-02,Genesis Era (50 BTC/block),3.03,3.5,3.03,3.2,0.1700000000000003,5.610561056105623,0.4700000000000002,2.644285714285714,1.4034033333333331,0.625903,9.62022856045444,0.5624160267164644,0.37091297628161,78.56575461787577,False,Large Rise,Overbought,High,Above 200-MA,2.013224649027836e-05,-0.6977586313029872,0.7835114892205004,15.51155115511552
2011-05-03,Genesis Era (50 BTC/block),3.2,3.49,3.11,3.41,0.2099999999999999,6.562499999999999,0.3800000000000003,2.875714285714285,1.491103333333333,0.642428,9.56395538325044,0.6054217962737507,0.4178147402800382,80.21544279860768,False,Large Rise,Overbought,High,Above 200-MA,2.1809933697801557e-05,-0.6977517328541959,0.9250334262162466,11.875000000000007
2011-05-04,Genesis Era (50 BTC/block),3.41,3.58,3.25,3.41,0.0,0.0,0.33,3.091428571428571,1.5821033333333332,0.658973,8.996108969034195,0.6322163815818951,0.4606950685404096,80.21544279860768,False,Flat,Overbought,High,Above 200-MA,2.1809933697801557e-05,-0.6977517328541959,-0.05059396826256788,9.67741935483871
2011-05-05,Genesis Era (50 BTC/block),3.41,3.45,3.33,3.33,-0.08,-2.346041055718477,0.1200000000000001,3.251428571428572,1.669436666666667,0.675113,9.11798401996658,0.6396227788280835,0.4964806105979443,77.57747574135855,False,Fall,Overbought,Medium,Above 200-MA,2.1170814761602243e-05,-0.6977543608346878,-0.39937292788633094,3.5190615835777157
2011-05-06,Genesis Era (50 BTC/block),3.33,3.61,3.29,3.45,0.1200000000000001,3.603603603603607,0.3199999999999998,3.332857142857143,1.75977,0.6918510000000001,9.12205632679962,0.64770901280925,0.5267262910402055,78.70855357429788,False,Rise,Overbought,High,Above 200-MA,2.2129493165901214e-05,-0.69775041886395,0.48514308233069,9.609609609609603
2011-05-07,Genesis Era (50 BTC/block),3.45,3.7,3.43,3.64,0.1899999999999999,5.507246376811593,0.27,3.3528571428571428,1.8559766666666668,0.7095659999999999,9.094324491626915,0.6618197771784349,0.5537449882678515,80.39485456498487,False,Large Rise,Overbought,Medium,Above 200-MA,2.3647400639374584e-05,-0.6977441774102816,0.7681520025353882,7.82608695652174
2011-05-08,Genesis Era (50 BTC/block),3.64,3.94,3.63,3.87,0.2299999999999999,6.318681318681318,0.31,3.4728571428571438,1.9599766666666667,0.728421,9.017313934986676,0.6836806919727709,0.5797321290088354,82.22963919440696,False,Large Rise,Overbought,High,Above 200-MA,2.5484867580947607e-05,-0.6977366219663674,0.8887856266306916,8.516483516483516
2011-05-09,Genesis Era (50 BTC/block),3.87,3.9,3.69,3.8,-0.0700000000000002,-1.8087855297157691,0.2099999999999999,3.558571428571429,2.06231,0.746886,8.990250236026263,0.6874329107777606,0.6012722853626205,79.78239677849174,False,Fall,Overbought,Medium,Above 200-MA,2.4925638511773205e-05,-0.6977389214492978,-0.3195007436572465,5.426356589147285
2011-05-10,Genesis Era (50 BTC/block),3.8,5.99,3.8,5.81,2.01,52.89473684210526,2.1900000000000004,3.901428571428572,2.2314133333333337,0.7754235,12.354090108580664,0.8428805704024365,0.6495939423705837,89.47166528229366,False,Large Rise,Overbought,High,Above 200-MA,4.0983501783780946e-05,-0.6976728934394381,7.813109542123066,57.63157894736843
2011-05-11,Genesis Era (50 BTC/block),5.81,6.07,4.6,5.5,-0.3099999999999996,-5.335628227194486,1.4700000000000006,4.2,2.3890800000000003,0.8023960000000001,12.57171496461675,0.9303352260012284,0.7057421990967125,82.87484896574,False,Large Fall,Overbought,High,Above 200-MA,3.8506915906008616e-05,-0.6976830768638443,-0.8438259781986248,25.301204819277125
2011-05-12,Genesis Era (50 BTC/block),5.5,6.49,5.22,6.3,0.7999999999999998,14.54545454545454,1.2700000000000005,4.624285714285714,2.5704133333333337,0.833321,12.615925851283002,1.0520693837951391,0.775007636036398,85.78718759820622,False,Large Rise,Overbought,High,Above 200-MA,4.489810526800174e-05,-0.697656797058925,2.1118355814047605,23.090909090909097
2011-05-13,Genesis Era (50 BTC/block),6.3,8.45,6.3,8.2,1.8999999999999997,30.15873015873015,2.1499999999999995,5.302857142857143,2.8129966666666677,0.873661,13.275568814496763,1.287022705328316,0.8774106498947817,90.09536953206832,False,Large Rise,Overbought,High,Above 200-MA,6.007718000273542e-05,-0.6975943825222417,4.433014919440525,34.12698412698412
2011-05-14,Genesis Era (50 BTC/block),8.2,8.9,5.83,7.2,-0.9999999999999992,-12.195121951219502,3.0700000000000003,5.811428571428571,3.0196633333333334,0.9089095,13.791426491573016,1.376663937807833,0.977261307477392,76.88573338900049,False,Large Fall,Overbought,High,Above 200-MA,5.2088193300244016e-05,-0.6976272322783909,-1.8636065480141384,37.43902439024391
2011-05-15,Genesis Era (50 BTC/block),7.2,7.78,6.2,6.99,-0.2099999999999999,-2.916666666666666,1.58,6.257142857142858,3.219666666666667,0.942921,13.836741963843089,1.414455057980585,1.0647000575780303,74.41815333358957,False,Fall,Overbought,High,Above 200-MA,5.041050609272082e-05,-0.6976341307271821,-0.48420614358648545,21.944444444444443
2011-05-16,Genesis Era (50 BTC/block),6.99,8.5,6.75,8.03,1.0399999999999991,14.878397711015722,1.75,6.861428571428571,3.4523333333333333,0.9822055,13.898104518555122,1.5109073024694286,1.1539415065563103,78.1569915394412,False,Large Rise,Overbought,High,Above 200-MA,5.871905226331188e-05,-0.6975999669807871,2.161333253500149,25.035765379113016
2011-05-17,Genesis Era (50 BTC/block),8.03,8.39,6.98,7.19,-0.839999999999999,-10.46077210460771,1.41,7.058571428571429,3.655,1.0172055,14.290800663080011,1.5022484364425184,1.223602892533552,69.3418221796487,False,Large Fall,Neutral,High,Above 200-MA,5.2008303433219104e-05,-0.6976275607759523,-1.6057659046671524,17.559153175591533
2011-05-18,Genesis Era (50 BTC/block),7.19,7.5,6.6,6.88,-0.3100000000000005,-4.311543810848407,0.9000000000000004,7.255714285714286,3.845666666666667,1.050611,14.439721279187204,1.4536154395673897,1.2696054019403196,66.36686170978155,False,Fall,Neutral,High,Above 200-MA,4.953171755544676e-05,-0.6976377442003585,-0.6915783879744599,12.517385257301813
2011-05-19,Genesis Era (50 BTC/block),6.88,7.34,6.61,6.81,-0.0700000000000002,-1.0174418604651203,0.7299999999999995,7.328571428571428,4.032666666666667,1.0836985,14.50034646484743,1.393363200539098,1.2943569616600754,65.68160899922384,False,Fall,Neutral,High,Above 200-MA,4.897248848627236e-05,-0.6976400436832889,-0.20185402942207462,10.610465116279064
2011-05-20,Genesis Era (50 BTC/block),6.81,7.1,5.58,5.59,-1.2199999999999998,-17.91483113069016,1.5199999999999996,6.955714285714286,4.181,1.1106710000000002,15.045379644040258,1.2329563101261731,1.282076831353295,55.01909947142562,False,Large Fall,Neutral,High,Above 200-MA,3.922592470923284e-05,-0.6976801203857909,-2.7139387329960076,22.320117474302492
2011-05-21,Genesis Era (50 BTC/block),5.59,6.52,5.58,6.12,0.5300000000000002,9.481216457960649,0.9399999999999996,6.801428571428572,4.344666666666667,1.140302,15.055696420317505,1.1355098141032132,1.2527634279032789,58.19416894545137,False,Large Rise,Neutral,High,Above 200-MA,4.346008766155329e-05,-0.6976627100150319,1.3589503379271164,16.81574239713774
2011-05-22,Genesis Era (50 BTC/block),6.12,6.76,5.99,6.69,0.5700000000000003,9.313725490196084,0.7699999999999996,6.758571428571428,4.520666666666667,1.1727865,14.947514100147211,1.0916926469729376,1.2205492717172106,61.35365997595934,False,Large Rise,Neutral,High,Above 200-MA,4.80138100819734e-05,-0.697643985654027,1.334049952939859,12.581699346405223
2011-05-23,Genesis Era (50 BTC/block),6.69,7.45,6.69,7.15,0.4599999999999999,6.87593423019432,0.7599999999999998,6.632857142857144,4.702333333333334,1.2073865,14.703205624046957,1.081617172475168,1.192762851868802,63.735587645196624,False,Large Rise,Neutral,High,Above 200-MA,5.1688743965119446e-05,-0.6976288747661983,0.971630762802145,11.36023916292974
2011-05-24,Genesis Era (50 BTC/block),7.15,7.51,6.96,7.42,0.2699999999999996,3.77622377622377,0.5499999999999998,6.6657142857142855,4.895333333333332,1.2431865,14.589390238119028,1.0829356221139497,1.1707974059178317,65.09544369084495,False,Rise,Neutral,Medium,Above 200-MA,5.3845770374792126e-05,-0.697620005332038,0.510806010977988,7.69230769230769
2011-05-25,Genesis Era (50 BTC/block),7.42,9.33,7.22,8.4,0.9800000000000004,13.207547169811326,2.1100000000000003,6.882857142857144,5.123333333333334,1.2832365,14.50974662410798,1.149804086963548,1.166598742126975,69.55754081747206,False,Large Rise,Neutral,High,Above 200-MA,6.167497734323371e-05,-0.6975878125710119,1.9129328633929088,28.43665768194071
2011-05-26,Genesis Era (50 BTC/block),8.4,8.99,8.01,8.8,0.4000000000000003,4.761904761904765,0.9800000000000004,7.167142857142857,5.356999999999999,1.3255365,14.43242530750902,1.2209995612820252,1.177478905957985,71.17715772469772,False,Rise,Overbought,High,Above 200-MA,6.487057202423028e-05,-0.6975746726685523,0.6573442771642369,11.666666666666671
2011-05-27,Genesis Era (50 BTC/block),8.8,8.83,8.5,8.5,-0.3000000000000007,-3.409090909090917,0.33,7.582857142857143,5.577,1.3668215,14.541772349057904,1.2389333424571047,1.189769793257809,68.24459845184514,False,Fall,Neutral,Medium,Above 200-MA,6.247387601348285e-05,-0.697584527595397,-0.5574133939658494,3.75
2011-05-28,Genesis Era (50 BTC/block),8.5,8.7,8.11,8.3,-0.1999999999999993,-2.35294117647058,0.5899999999999999,7.894285714285715,5.78,1.4072715,14.485197499112823,1.2229107112699786,1.196397976860243,66.28391390435684,False,Fall,Neutral,Medium,Above 200-MA,6.0876078672984575e-05,-0.6975910975466268,-0.40039874835581113,6.941176470588234
2011-05-29,Genesis Era (50 BTC/block),8.3,8.49,8.1,8.43,0.129999999999999,1.5662650602409518,0.3900000000000005,8.142857142857142,5.965000000000001,1.4482214999999998,13.709810316867468,1.2067914337157344,1.1984766682313417,66.94861612798675,False,Rise,Neutral,Medium,Above 200-MA,6.191464694430844e-05,-0.6975868270783274,0.18225800884769247,4.698795180722897
2011-05-30,Genesis Era (50 BTC/block),8.43,9.0,8.25,8.8,0.370000000000001,4.3890865954923015,0.75,8.378571428571428,6.141666666666667,1.491106,13.32473093251316,1.209925430689295,1.2007664207229325,68.83201276221142,False,Rise,Neutral,High,Above 200-MA,6.487057202423028e-05,-0.6975746726685523,0.6019185070596486,8.896797153024911
2011-05-31,Genesis Era (50 BTC/block),8.8,9.5,8.1,8.74,-0.0600000000000005,-0.6818181818181874,1.4000000000000004,8.567142857142859,6.332,1.533465,12.952288320049094,1.1938061926407828,1.1993743751065025,68.153783811967,False,Flat,Neutral,High,Above 200-MA,6.439123282208079e-05,-0.6975766436539211,-0.1519578534032248,15.909090909090912
2011-06-01,Genesis Era (50 BTC/block),8.74,9.7,8.3,9.57,0.8300000000000001,9.496567505720824,1.3999999999999986,8.734285714285715,6.5443333333333324,1.579935,12.985339493554058,1.233783357216554,1.206256171528513,72.23013136451057,False,Large Rise,Overbought,High,Above 200-MA,7.102209178514867e-05,-0.6975493783563175,1.3612325326286447,16.01830663615559
2011-06-02,Genesis Era (50 BTC/block),9.57,10.89,9.5,10.6,1.0299999999999994,10.762800417972825,1.3900000000000006,8.991428571428571,6.784,1.63154,13.031802663607028,1.3332095305198903,1.2316468433267884,76.28662302368996,False,Large Rise,Overbought,High,Above 200-MA,7.925074808871481e-05,-0.697515543107484,1.5494796209309292,14.524555903866254
2011-06-03,Genesis Era (50 BTC/block),10.6,14.5,10.58,14.29,3.69,34.81132075471698,3.92,9.81857142857143,7.1466666666666665,1.7016490000000002,14.11650077311743,1.690273232902619,1.3233721212419547,84.8338587708555,False,Large Rise,Overbought,High,Above 200-MA,0.00010873010902090813,-0.6973943275072937,5.12470175231508,36.9811320754717
2011-06-04,Genesis Era (50 BTC/block),14.29,18.89,14.04,18.89,4.600000000000001,32.19034289713088,4.850000000000001,11.331428571428573,7.665333333333333,1.794984,14.82641444135465,2.317713190804728,1.5222403351545093,89.7794843485473,False,Large Rise,Overbought,High,Above 200-MA,0.00014547944785236864,-0.6972432186290078,4.735048754496658,33.93981805458364
2011-06-05,Genesis Era (50 BTC/block),18.89,19.0,16.2,16.7,-2.1900000000000013,-11.593435680254109,2.8000000000000007,12.512857142857143,8.107000000000001,1.8773345,15.196892575357284,2.608183662770143,1.739429000677636,76.91916722297006,False,Large Fall,Overbought,High,Above 200-MA,0.00012798356697391242,-0.6973151595949744,-1.7741556361915645,14.82265749073584
2011-06-06,Genesis Era (50 BTC/block),16.7,19.23,16.45,18.55,1.8500000000000012,11.077844311377255,2.780000000000001,13.905714285714286,8.604000000000001,1.9687455,15.220070649674629,2.9536157002043577,1.9822663405829808,79.5801356471654,False,Large Rise,Overbought,High,Above 200-MA,0.00014276319237352156,-0.6972543875460986,1.596316261368053,16.646706586826355
2011-06-07,Genesis Era (50 BTC/block),18.55,24.32,18.26,23.92,5.370000000000001,28.94878706199461,6.059999999999999,16.074285714285715,9.272333333333334,2.0869455,15.7594353433038,3.6189699665678656,2.3096070657799577,84.989723512832,False,Large Rise,Overbought,High,Above 200-MA,0.00018566405096590046,-0.6970779843555779,4.253136270916986,32.668463611859835
2011-06-08,Genesis Era (50 BTC/block),23.92,31.91,22.21,29.6,5.68,23.74581939799331,9.7,18.935714285714287,10.132333333333332,2.2335305,15.939459669529509,4.552122511820551,2.7581101549880764,88.46929597104933,False,Large Rise,Overbought,High,Above 200-MA,0.00023104149543605167,-0.696891397740651,3.479626513113235,40.55183946488294
2011-06-09,Genesis Era (50 BTC/block),29.6,31.5,26.15,28.92,-0.6799999999999997,-2.2972972972972965,5.350000000000001,21.552857142857142,10.902666666666669,2.376747,13.613067225016666,5.177103879049056,3.2419088998002725,85.90194381109218,False,Fall,Overbought,High,Above 200-MA,0.00022560898447835753,-0.6969137355748324,-0.3921263380157693,18.07432432432433
2011-06-10,Genesis Era (50 BTC/block),28.92,29.4,20.01,23.95,-4.970000000000002,-17.1853388658368,9.389999999999995,22.93285714285715,11.517666666666663,2.4950575,14.125107549040898,5.211296074124965,3.635786334665211,69.92907825348537,False,Large Fall,Neutral,High,Above 200-MA,0.00018590372056697519,-0.6970769988628933,-2.605487283449138,32.46887966804977
